1 0 1 0 3 2 1
1 0 1 1 0 0 0
1 0 1 0 2 1 1
0 0 1 0 2 1 0
0 0 1 0 1 0 1
0 1 0 0 4 1 3
0 1 0 0 0 0 0
0 1 0 0 0 0 1
0 1 0 2 0 1 2
1 1 0 0 0 3 1
0 1 0 0 0 0 3
0 1 0 0 0 0 5
0 1 0 0 1 1 3
0 1 0 1 0 0 0
1 1 0 0 0 0 0
1 1 0 1 0 0 2
1 1 0 0 0 0 0
0 1 0 0 1 3 4
1 1 0 0 0 0 0
0 0 0 0 1 11 4
0 1 0 0 0 5 4
1 1 0 1 1 4 4
1 0 1 0 0 0 0
1 0 1 0 3 1 1
1 0 1 0 1 0 0
1 0 1 0 1 0 1
1 0 1 0 0 0 2
1 0 1 2 0 2 1
1 0 1 0 0 0 0
1 0 1 0 0 1 0
1 0 1 0 0 0 0
1 0 1 0 0 0 1
1 0 1 2 2 1 3
0 1 0 2 3 8 3
1 1 0 0 0 0 1
0 1 0 1 1 3 0
0 1 0 0 0 1 0
1 1 0 0 1 2 0
0 1 0 2 3 3 0
1 1 0 3 2 1 0
1 1 0 0 0 0 0
0 1 0 0 0 1 0
0 1 0 0 0 3 1
0 1 0 0 0 0 1
1 1 0 0 1 0 0
1 1 0 9 0 0 0
1 1 0 0 0 0 0
1 1 0 0 0 1 0
1 1 0 0 1 0 0
1 0 1 0 1 3 2
1 0 1 0 0 0 0
0 0 1 4 0 1 0
0 0 1 3 1 4 1
0 0 1 5 5 5 7
0 0 1 1 1 3 4
0 1 0 0 2 3 2
0 1 0 0 2 6 5
1 1 0 0 0 0 0
0 1 0 0 0 4 3
0 0 1 2 5 4 0
0 0 1 4 4 4 0
0 0 1 0 0 0 0
1 0 1 0 0 0 0
0 0 0 0 0 0 2
1 1 0 0 3 1 3
0 0 1 0 0 0 0
0 0 1 0 0 0 0
0 0 1 0 1 4 2
0 0 1 3 2 0 0
1 0 1 0 1 0 0
1 1 0 0 0 5 0
1 1 0 0 0 0 0
1 1 0 0 0 1 0
1 0 1 1 0 0 2
0 0 1 1 0 0 0
0 0 1 2 1 3 3
0 0 1 1 1 2 1
0 0 1 0 0 0 0
0 0 1 1 0 0 3
0 0 1 0 0 0 2
0 0 1 0 1 2 2
0 0 1 0 8 8 9
1 0 1 0 0 0 0
1 0 1 1 2 2 0
1 0 1 0 2 2 0
1 0 0 0 1 2 6
0 0 0 0 3 3 1
0 0 0 0 0 0 4
0 0 0 0 0 0 0
0 0 0 1 0 0 2
0 1 0 1 1 1 0
0 1 0 0 0 0 0
0 1 0 3 1 5 5
0 1 0 3 3 3 1
1 0 1 0 2 0 0
0 0 0 1 2 5 2
1 0 0 0 0 3 0
0 0 0 0 11 4 5
0 0 0 0 0 7 6
0 0 0 3 4 4 1
0 0 0 0 0 1 0
0 0 0 0 0 1 1
0 0 0 5 1 4 3
0 0 1 0 0 1 2
1 0 0 0 0 11 6
1 0 1 0 0 0 4
1 0 1 0 0 1 0
1 0 0 0 1 0 2
1 0 0 0 2 3 2
1 0 1 0 0 0 0
0 1 0 4 10 10 2
0 0 0 1 0 0 0
1 0 1 0 0 2 1
1 0 0 0 0 0 1
0 0 0 0 0 2 1
1 0 1 0 0 0 0
1 0 1 0 0 1 0
1 0 1 0 0 1 0
0 0 0 1 1 0 2
1 0 1 0 0 0 0
0 0 0 0 5 4 5
1 0 0 0 0 1 0
1 0 0 1 5 3 1
0 0 0 2 4 6 1
0 0 0 3 7 6 9
0 0 0 3 2 1 0
0 0 0 0 4 1 0
0 0 0 1 2 0 0
1 1 0 0 0 0 0
0 0 0 0 1 0 0
0 1 0 4 0 9 4
0 0 0 0 3 1 1
1 0 0 0 0 0 4
0 1 0 0 2 3 0
0 1 0 9 8 6 6
0 1 0 0 1 0 0
0 1 0 5 6 2 3
0 0 0 0 4 3 1
0 0 0 1 0 2 0
0 0 0 4 8 4 1
0 0 0 2 0 1 0
0 0 0 5 3 5 1
1 1 0 0 0 0 0
0 0 0 1 4 3 3
0 0 0 1 3 1 0
1 1 0 0 0 0 0
0 1 0 2 0 2 0
0 1 0 3 6 5 2
0 0 0 0 1 4 5
0 0 0 5 1 2 0
0 1 0 5 12 9 5
0 0 0 3 3 6 4
0 0 0 4 3 1 1
1 1 0 2 2 3 2
0 1 0 2 2 7 3
0 0 1 0 0 0 0
1 0 1 0 0 0 1
0 0 1 0 0 0 0
1 0 1 0 0 4 2
1 0 1 0 0 0 0
1 0 1 0 0 0 0
1 0 1 0 0 0 0
0 0 1 3 2 1 4
0 0 1 0 0 4 0
1 0 1 0 0 1 3
0 0 1 0 1 1 1
0 0 1 0 0 2 0
0 0 1 0 0 0 1
0 1 0 2 6 5 1
0 1 0 1 3 14 4
1 1 0 0 0 0 0
0 1 0 1 0 0 1
0 1 0 0 0 0 0
0 1 0 0 0 5 1
1 1 0 0 0 0 1
0 1 0 1 4 2 4
0 1 0 1 0 0 1
0 1 0 0 4 2 3
0 1 0 2 1 0 1
0 1 0 4 2 0 1
1 1 0 0 0 1 1
1 1 0 0 0 0 0
1 0 0 0 0 0 3
0 0 0 2 0 0 2
1 0 0 1 1 1 0
0 1 0 5 0 1 6
0 0 0 2 4 1 7
0 1 0 0 0 0 0
1 1 0 0 1 1 0
0 1 0 0 1 8 4
0 1 0 0 0 0 1
1 1 0 0 0 0 1
1 1 0 3 4 5 8
1 1 0 2 2 5 2
0 0 0 2 2 1 1
0 0 0 0 4 2 4
1 0 0 0 1 2 1
0 1 0 2 4 4 6
1 1 0 0 0 0 1
1 1 0 3 1 1 1
1 0 0 0 2 0 1
1 0 0 0 0 0 1
1 0 0 1 0 0 1
1 0 0 2 0 0 0
0 0 0 2 13 0 0
0 0 0 0 1 0 0
0 0 0 0 1 0 2
0 0 0 0 1 3 2
1 0 0 0 0 1 0
1 0 0 0 0 0 5
1 0 0 2 3 1 0
0 0 0 0 3 2 0
0 0 0 0 1 2 0
0 0 0 1 0 0 0
0 0 1 0 4 1 1
1 0 1 0 0 0 0
0 0 1 1 0 1 0
0 1 0 2 5 5 1
1 1 0 0 1 1 0
0 0 1 3 6 2 1
0 0 1 2 6 8 5
0 0 1 5 0 3 0
0 0 1 3 7 7 0
0 0 0 0 0 3 1
0 0 0 3 5 10 4
0 0 0 1 3 6 0
1 0 1 0 4 0 1
0 0 0 3 4 1 3
1 0 0 2 0 0 2
1 0 0 0 0 0 0
0 0 0 0 0 0 1
0 0 0 4 9 3 2
0 0 0 0 0 0 2
1 0 0 3 4 4 2
0 0 0 1 1 2 0
0 0 0 4 10 10 4
0 0 0 0 1 0 2
0 0 0 3 4 1 0
1 0 0 0 0 0 2
0 0 0 2 0 0 1
0 0 0 0 0 3 4
1 0 0 0 0 0 2
1 0 0 0 0 0 1
1 0 0 1 1 0 0
0 0 0 1 1 2 4
0 0 0 0 6 3 4
0 0 0 1 3 1 2
0 0 0 1 4 6 5
1 0 0 2 7 2 1
1 0 0 3 5 2 4
0 0 0 2 3 0 0
1 0 0 1 1 1 0
1 0 0 0 0 4 2
1 0 0 0 0 0 0
1 0 0 0 1 0 0
1 1 0 1 6 1 1
1 1 0 0 0 0 0
1 1 0 3 6 4 5
1 1 0 1 1 2 1
0 1 0 0 0 0 0
0 1 0 0 0 0 0
1 1 0 1 2 1 2
0 1 0 1 3 0 2
0 1 0 0 1 0 3
0 1 0 0 0 2 0
0 1 0 1 0 0 0
0 1 0 0 0 0 0
0 1 0 0 0 2 0
1 1 0 0 0 0 0
1 1 0 0 0 1 0
1 1 0 0 0 0 0
0 1 0 0 0 0 0
0 1 0 2 4 3 2
0 1 0 3 0 1 3
0 1 0 5 6 10 7
0 1 0 4 4 0 3
0 1 0 0 0 0 5
1 1 0 1 0 1 0
1 1 0 0 0 1 0
1 1 0 2 3 4 2
1 1 0 1 0 0 1
0 1 0 1 0 0 0
1 1 0 0 0 0 0
1 1 0 0 0 0 0
0 1 0 0 0 3 1
1 1 0 8 10 7 1
0 0 1 2 1 1 1
0 1 0 2 5 8 1
0 1 0 0 0 0 2
0 1 0 5 5 10 6
0 1 0 0 0 0 0
0 1 0 0 0 0 0
1 1 0 0 1 1 0
1 1 0 1 1 1 1
1 1 0 3 5 7 2
1 1 0 1 0 0 0
0 1 0 0 0 0 0
1 1 0 1 1 1 0
0 1 0 4 0 0 0
0 1 0 1 2 2 0
0 1 0 1 9 9 10
0 1 0 0 2 3 5
0 1 0 2 5 4 4
1 0 1 0 1 0 0
0 0 1 0 0 1 0
0 0 1 0 0 0 0
1 0 1 0 0 0 0
1 0 1 0 2 0 0
0 0 1 1 0 0 0
0 0 1 0 0 0 0
0 0 1 1 2 0 2
0 0 1 0 0 0 0
0 0 1 0 3 2 2
0 0 1 7 5 9 7
0 0 1 0 0 0 0
0 0 1 0 0 0 0
1 0 1 0 0 0 1
1 0 1 0 0 0 0
1 0 1 1 0 0 1
1 0 1 0 0 0 0
1 0 1 0 0 0 0
1 0 1 0 1 1 0
1 0 1 0 0 0 0
1 0 1 0 0 0 0
1 0 1 0 0 0 0
1 0 1 1 0 0 0
1 0 1 0 0 0 0
1 0 1 0 0 0 0
1 0 1 0 0 0 0
1 0 1 0 0 0 1
1 0 1 0 0 0 0
1 0 1 0 0 0 0
1 0 1 0 0 0 0
1 0 1 0 0 0 0
1 0 1 2 0 0 0
1 0 1 0 0 1 0
1 0 1 3 5 7 1
1 0 1 0 0 0 0
1 0 1 3 0 1 0
1 0 1 0 0 0 0
1 0 1 0 0 0 0
1 0 1 0 0 0 0
1 0 1 0 0 0 0
1 0 1 0 0 1 1
1 0 1 0 0 0 0
1 0 1 1 0 0 0
1 0 1 0 0 0 0
1 0 1 0 0 0 0
1 0 1 0 0 0 0
1 0 1 0 0 0 0
1 0 1 0 0 0 0
1 0 1 1 2 0 0
0 0 1 0 0 2 0
0 0 1 0 0 0 0
0 0 1 0 0 0 0
0 0 1 0 0 0 0
0 0 1 0 0 0 0
0 0 1 0 0 0 0
0 0 1 0 0 0 0
0 0 1 0 0 0 0
1 0 1 0 0 0 0
1 0 1 0 0 0 0
1 0 1 0 0 4 2
0 0 1 4 5 2 0
0 0 1 1 0 0 0
0 0 1 0 0 0 0
1 0 1 2 1 0 1
1 0 1 0 0 0 0
1 0 1 0 0 1 1
0 0 1 1 1 2 4
0 0 1 0 0 0 0
0 0 1 0 0 0 0
1 0 1 1 0 1 1
1 0 1 0 0 0 0
0 0 0 0 0 0 1
0 0 0 2 0 0 0
0 0 0 0 0 2 0
1 0 0 1 0 2 2
1 0 0 1 1 0 0
1 0 0 0 2 3 0
0 0 0 0 1 7 0
0 0 0 4 4 3 2
1 0 0 0 0 0 0
1 0 0 0 0 0 0
0 0 0 2 5 6 3
0 0 0 1 2 0 5
1 0 1 0 0 0 0
1 0 1 1 0 0 0
0 0 1 0 0 3 2
0 0 1 3 8 8 5
1 0 1 0 0 0 0
1 0 1 2 0 1 0
0 0 1 0 4 3 3
1 0 1 0 0 0 0
1 0 1 0 0 0 2
1 0 1 0 0 0 1
1 0 1 0 0 0 0
1 0 1 0 0 0 0
1 0 1 0 0 0 0
0 0 1 0 1 0 1
1 0 1 0 0 0 0
0 0 1 0 0 0 0
0 0 1 0 1 0 1
0 0 1 0 0 0 0
0 0 1 0 0 0 0
0 0 1 5 2 0 0
0 0 1 2 1 1 1
0 0 1 6 1 2 0
0 0 1 0 3 3 1
0 0 1 0 0 0 0
0 0 1 1 0 2 2
1 0 1 0 0 0 0
0 0 1 0 0 0 1
1 0 1 0 2 1 1
1 0 1 1 0 3 3
1 0 1 0 0 0 0
1 0 1 0 0 1 3
0 0 1 0 0 1 1
0 0 1 0 0 1 0
0 0 1 0 1 2 0
0 0 1 0 0 0 0
0 0 1 0 0 0 0
0 0 1 0 0 0 0
0 0 1 1 0 0 0
0 1 0 0 0 0 0
1 1 0 0 0 0 0
1 1 0 1 0 0 0
1 1 0 0 1 0 0
1 1 0 0 0 0 0
0 1 0 3 4 2 3
1 1 0 0 0 0 0
0 1 0 0 0 1 1
0 1 0 1 5 4 1
1 1 0 0 0 0 0
1 1 0 2 0 0 0
1 1 0 0 1 0 0
0 1 0 4 6 4 5
0 1 0 3 4 7 8
1 1 0 1 0 1 0
1 1 0 0 0 0 0
1 1 0 0 0 0 0
0 1 0 0 0 0 1
0 1 0 0 0 0 0
0 1 0 1 0 0 0
0 1 0 0 0 0 0
0 1 0 0 0 0 2
0 0 0 0 0 0 0
1 0 0 1 0 1 1
1 0 0 2 2 3 1
1 0 0 5 0 3 3
0 0 0 0 0 0 0
0 0 0 0 0 0 1
0 0 0 0 7 7 7
0 0 0 2 4 6 2
0 0 0 2 7 1 2
1 0 0 0 0 0 0
1 0 0 0 0 0 0
1 0 0 0 1 1 1
0 0 0 1 3 4 3
0 0 0 4 5 6 2
0 0 0 1 0 3 2
1 0 1 1 1 0 0
1 0 1 1 1 0 0
1 0 1 2 1 0 1
1 0 1 3 0 0 0
1 0 1 0 0 0 1
0 0 1 0 1 1 1
1 0 1 1 0 0 0
1 0 1 0 1 0 0
0 0 1 0 1 0 1
1 0 1 2 1 4 2
1 0 1 1 1 1 1
1 0 1 0 0 0 2
1 0 1 0 0 0 0
1 0 1 0 0 0 0
1 0 1 0 0 0 0
1 0 1 0 0 0 0
1 0 1 0 0 0 0
0 0 1 0 0 1 0
0 0 1 0 0 0 0
0 0 1 0 0 0 0
0 0 1 0 0 0 0
0 0 1 0 0 0 0
0 0 1 2 1 2 0
0 0 1 0 0 0 0
0 0 1 2 1 3 4
0 0 1 0 0 0 0
0 0 1 0 0 0 0
1 1 0 1 0 0 0
1 1 0 0 0 0 0
1 1 0 1 0 0 0
0 1 0 0 0 0 0
0 1 0 1 3 6 5
1 1 0 3 0 0 0
1 1 0 0 0 0 0
0 1 0 0 0 1 1
0 1 0 0 0 0 0
0 1 0 0 1 2 1
0 1 0 0 0 0 0
1 1 0 0 0 0 0
0 1 0 0 4 3 2
0 1 0 0 0 0 0
1 1 0 0 2 5 1
0 1 0 4 3 0 0
0 1 0 2 3 1 0
0 0 0 3 1 0 0
0 0 0 1 3 0 0
1 0 0 0 0 0 0
1 0 0 0 1 1 0
0 0 0 0 0 2 4
0 0 0 1 2 6 3
1 0 0 0 0 0 2
1 0 0 1 5 0 0
1 0 0 0 0 0 0
1 0 0 1 0 0 4
1 0 0 0 0 0 5
1 0 0 2 2 1 1
1 0 0 0 1 1 2
0 0 0 0 2 1 2
0 0 0 0 0 5 2
0 0 0 0 0 0 0
1 0 0 1 6 5 2
0 0 0 0 1 0 0
0 0 0 0 0 2 1
1 0 0 1 0 0 0
1 0 0 0 1 3 0
0 0 1 4 2 0 1
1 0 0 0 0 1 0
1 0 0 0 4 1 0
1 1 0 0 0 1 0
1 0 0 1 1 2 0
1 0 0 0 0 0 0
0 0 0 6 3 3 4
0 1 0 5 3 3 4
1 0 0 0 0 1 1
1 0 0 0 8 2 1
0 0 0 2 0 0 5
0 0 0 0 1 0 3
1 0 0 0 0 1 0
0 1 0 0 0 1 0
0 1 0 1 0 0 0
0 1 0 3 4 3 0
1 1 0 0 0 1 0
1 1 0 0 0 0 0
0 1 0 2 0 0 0
0 1 0 1 2 3 1
0 1 0 0 1 0 0
0 1 0 0 1 1 1
1 1 0 3 0 2 1
0 1 0 0 11 8 5
1 1 0 0 1 0 0
1 0 1 0 0 1 0
0 1 0 1 0 0 0
1 1 0 0 0 0 0
1 1 0 0 0 0 0
0 1 0 1 6 1 4
1 1 0 0 0 0 0
1 1 0 0 2 1 1
1 1 0 0 0 0 0
1 1 0 1 0 1 0
1 0 0 1 4 4 4
0 0 0 0 0 5 1
0 0 0 0 2 3 2
1 0 0 0 1 0 0
1 0 0 0 4 2 1
1 0 0 1 1 2 1
1 0 0 0 1 8 3
0 0 0 0 0 0 0
0 0 0 3 7 15 2
0 0 0 1 5 13 11
0 0 0 0 2 0 1
0 0 0 0 2 0 0
1 0 0 3 3 1 2
1 1 0 2 1 0 0
1 0 1 0 1 1 1
1 1 0 0 0 0 0
1 1 0 0 0 0 0
1 1 0 0 0 0 0
1 1 0 0 0 0 0
0 1 0 2 5 9 7
1 1 0 0 0 3 2
0 1 0 5 6 6 6
0 1 0 0 0 0 0
0 1 0 0 5 1 0
1 1 0 0 0 0 0
0 1 0 0 1 2 1
0 1 0 0 0 0 0
0 1 0 0 0 3 2
0 1 0 0 1 1 1
0 1 0 3 1 0 0
0 1 0 1 1 3 3
1 1 0 0 0 3 0
1 1 0 0 0 0 0
0 1 0 0 1 3 0
0 1 0 1 7 11 5
0 0 1 0 1 0 2
0 0 1 5 14 0 0
1 0 1 0 0 0 0
1 0 1 0 0 0 0
1 0 1 0 0 0 0
0 0 1 7 7 3 3
0 0 1 1 4 2 2
0 0 1 0 2 1 1
1 1 0 0 0 0 1
1 0 1 1 0 0 0
1 0 1 2 1 2 2
1 0 1 0 0 0 1
1 0 1 0 0 0 0
0 0 1 0 3 1 0
0 0 1 0 1 0 0
1 0 1 0 1 1 0
0 0 0 0 1 2 6
0 0 0 5 6 6 6
0 0 0 5 8 5 5
0 0 0 3 3 6 2
0 1 0 1 0 2 1
0 1 0 2 0 0 0
0 1 0 8 1 0 0
0 1 0 0 0 1 1
0 1 0 0 0 0 0
0 1 0 0 0 0 0
0 1 0 0 0 2 2
0 1 0 0 4 6 3
1 1 0 0 0 0 0
1 1 0 0 0 0 0
0 1 0 2 4 8 3
1 1 0 1 0 0 0
1 1 0 3 0 0 0
1 1 0 2 0 1 1
0 1 0 3 2 1 1
1 1 0 3 2 0 0
1 1 0 0 0 0 1
1 1 0 0 0 0 0
1 1 0 0 0 0 0
1 1 0 0 2 0 0
1 1 0 1 1 2 3
1 1 0 0 2 2 1
1 1 0 0 3 0 1
0 1 0 0 2 2 2
1 1 0 0 3 2 2
1 1 0 2 2 1 1
0 1 0 3 3 7 3
1 1 0 2 1 1 1
0 1 0 3 5 9 8
0 1 0 1 0 5 3
0 1 0 0 0 1 0
0 1 0 0 0 0 0
0 1 0 0 7 2 1
0 1 0 0 0 0 0
0 1 0 0 7 11 6
0 1 0 0 3 3 1
0 1 0 3 0 1 2
0 1 0 0 1 2 2
0 1 0 0 1 1 1
0 0 1 0 0 0 0
0 1 0 0 0 0 0
1 0 0 0 0 1 0
1 0 0 0 0 0 0
1 0 0 0 0 0 0
1 0 0 0 0 0 0
0 0 0 0 2 5 3
1 0 0 0 1 0 0
1 0 0 1 0 0 0
1 0 0 0 0 0 0
1 0 0 1 1 0 1
0 0 0 4 8 5 6
0 0 0 4 7 6 8
1 0 0 1 3 1 2
0 0 0 2 3 3 0
0 0 0 0 0 0 0
0 0 0 3 5 4 4
0 0 0 5 8 6 5
