132	0	0	1	0	0	3	-999	-999
133	1	0	1	0	5	5	-999	-999
134	0	0	1	0	0	2	-999	-999
135	1	0	1	0	0	2	-999	-999
136	1	0	1	0	0	1	-999	-999
137	0	1	0	0	0	1	-999	-999
138	0	0	1	0	0	0	-999	-999
139	0	0	1	0	0	0	-999	-999
140	1	0	1	0	1	2	-999	-999
141	0	0	1	0	1	0	-999	-999
142	1	0	1	0	0	0	-999	-999
143	1	0	1	0	0	0	-999	-999
144	1	0	1	0	0	0	-999	-999
145	0	0	1	0	0	1	-999	-999
146	0	0	1	0	0	0	-999	-999
147	1	0	0	1	0	1	-999	-999
148	1	0	1	0	7	5	-999	-999
149	0	0	1	0	0	0	-999	-999
150	1	0	1	0	0	1	-999	-999
151	0	0	1	0	1	1	-999	-999
152	0	0	1	0	1	3	-999	-999
153	0	0	1	0	0	0	-999	-999
154	0	0	1	0	0	0	-999	-999
155	0	0	1	0	1	0	-999	-999
156	0	0	1	0	4	5	-999	-999
157	1	0	1	0	2	0	-999	-999
158	1	0	1	0	4	5	-999	-999
159	0	0	1	0	4	8	-999	-999
160	0	0	1	0	0	0	-999	-999
161	0	0	1	0	0	0	-999	-999
162	0	0	1	0	0	1	-999	-999
163	0	0	1	0	1	0	-999	-999
164	1	0	1	0	0	0	-999	-999
165	1	0	1	0	1	0	-999	-999
166	1	0	1	0	4	5	-999	-999
167	0	0	1	0	0	0	-999	-999
168	1	0	1	0	1	1	-999	-999
169	1	0	1	0	1	0	-999	-999
170	1	1	0	0	0	0	-999	-999
171	1	1	0	0	0	1	-999	-999
172	0	0	1	0	0	0	-999	-999
173	1	0	1	0	0	0	-999	-999
174	0	0	1	0	0	3	-999	-999
175	1	0	1	0	0	0	-999	-999
176	1	0	1	0	0	0	-999	-999
177	0	0	1	0	3	5	-999	-999
178	1	0	1	0	0	0	-999	-999
179	1	0	1	0	3	0	-999	-999
180	1	0	1	0	0	1	-999	-999
181	0	0	1	0	6	7	-999	-999
182	0	0	1	0	3	12	-999	-999
183	0	0	1	0	2	3	-999	-999
184	0	0	1	0	1	0	-999	-999
185	1	0	1	0	0	0	-999	-999
186	0	0	1	0	1	0	-999	-999
187	0	0	1	0	2	2	-999	-999
188	0	0	1	0	5	1	-999	-999
189	0	0	1	0	2	6	-999	-999
190	1	0	1	0	0	0	-999	-999
191	1	0	1	0	1	2	-999	-999
192	0	0	1	0	1	2	-999	-999
193	1	0	1	0	0	0	-999	-999
194	1	0	1	0	0	0	-999	-999
195	1	0	1	0	0	0	-999	-999
196	1	0	1	0	2	9	-999	-999
197	0	0	1	0	1	0	-999	-999
198	0	1	0	0	4	2	-999	-999
199	1	1	0	0	1	2	-999	-999
201	0	1	0	0	2	0	-999	-999
202	1	0	1	0	0	0	-999	-999
203	1	0	1	0	0	0	-999	-999
204	1	0	1	0	0	0	-999	-999
205	1	1	0	0	0	3	-999	-999
206	1	0	1	0	0	0	-999	-999
207	1	0	1	0	0	0	-999	-999
208	0	0	1	0	0	4	-999	-999
209	1	0	1	0	0	0	-999	-999
210	1	0	1	0	0	0	-999	-999
211	0	0	1	0	0	0	-999	-999
212	1	0	1	0	0	1	-999	-999
213	0	0	1	0	0	0	-999	-999
214	0	0	1	0	2	2	-999	-999
215	1	0	1	0	1	1	-999	-999
216	0	0	1	0	0	0	-999	-999
217	0	0	1	0	0	0	-999	-999
218	0	0	1	0	0	0	-999	-999
219	0	0	1	0	0	2	-999	-999
220	1	0	1	0	0	2	-999	-999
221	0	0	1	0	1	0	-999	-999
222	0	0	1	0	1	0	-999	-999
223	0	0	1	0	2	3	-999	-999
224	0	1	0	0	0	0	-999	-999
225	1	1	0	0	0	1	-999	-999
226	1	0	1	0	0	0	-999	-999
227	0	0	1	0	1	3	-999	-999
228	1	0	1	0	2	3	-999	-999
229	1	0	1	0	0	0	-999	-999
230	0	0	1	0	4	2	-999	-999
231	1	0	1	0	0	0	-999	-999
232	0	0	0	1	1	2	-999	-999
233	1	0	0	1	0	0	-999	-999
234	0	0	0	1	4	3	-999	-999
235	1	0	0	1	0	0	-999	-999
236	1	0	0	1	0	0	-999	-999
237	0	0	0	1	1	1	-999	-999
238	0	0	0	1	0	2	-999	-999
239	1	0	0	1	0	0	-999	-999
240	0	0	0	1	1	2	-999	-999
241	0	0	0	1	0	0	-999	-999
242	1	0	0	1	0	0	-999	-999
243	0	0	0	1	1	0	-999	-999
244	0	0	0	1	1	0	-999	-999
245	1	0	0	1	1	0	-999	-999
246	1	0	0	1	0	1	-999	-999
247	0	0	0	1	0	0	-999	-999
248	0	0	0	1	0	2	-999	-999
249	0	0	0	1	1	0	-999	-999
250	1	1	0	0	0	0	-999	-999
251	0	1	0	0	1	0	-999	-999
252	0	1	0	0	0	0	-999	-999
253	0	1	0	0	0	0	-999	-999
254	1	0	1	0	3	7	-999	-999
255	1	0	1	0	0	0	-999	-999
256	1	0	1	0	2	2	-999	-999
257	1	0	1	0	0	0	-999	-999
258	1	0	1	0	1	1	-999	-999
259	0	0	1	0	1	3	3	-999
260	1	0	1	0	0	0	0	-999
261	1	0	1	0	0	0	0	-999
262	0	0	1	0	-999	0	0	-999
263	1	0	1	0	0	0	0	-999
264	0	0	1	0	0	1	0	-999
265	0	0	1	0	0	0	1	-999
266	1	0	1	0	0	1	0	-999
267	0	0	1	0	1	1	1	-999
268	1	0	1	0	0	0	-999	-999
269	1	0	1	0	0	0	2	-999
270	1	0	1	0	0	1	4	-999
271	1	0	1	0	0	1	1	-999
272	0	1	0	0	0	0	0	-999
273	0	1	0	0	-999	0	1	-999
274	1	1	0	0	-999	1	0	-999
275	0	0	1	0	2	1	0	-999
276	0	0	1	0	0	0	2	-999
277	1	0	1	0	0	0	1	-999
278	0	0	1	0	0	0	0	-999
279	1	0	1	0	0	0	0	-999
280	1	0	1	0	0	0	0	-999
281	0	0	1	0	1	0	0	-999
282	0	0	1	0	0	0	1	-999
283	1	0	1	0	6	3	2	-999
284	1	0	1	0	0	0	0	-999
285	0	1	0	0	-999	4	4	-999
286	0	0	1	0	0	0	2	-999
287	1	1	0	0	-999	3	2	-999
288	1	1	0	0	-999	0	5	-999
289	1	0	1	0	0	0	0	-999
290	1	0	1	0	-999	1	0	-999
291	1	0	1	0	0	0	0	-999
292	0	0	1	0	2	2	3	-999
293	0	0	1	0	-999	5	11	-999
294	0	0	1	0	0	-999	0	-999
295	0	0	1	0	3	3	3	-999
296	1	0	0	1	-999	4	5	-999
297	0	0	0	1	-999	0	0	-999
298	0	1	0	0	0	-999	1	-999
299	0	0	1	0	0	0	0	-999
300	0	1	0	0	0	3	2	-999
301	0	1	0	0	-999	8	3	-999
302	0	1	0	0	1	4	1	-999
303	1	1	0	0	5	3	0	-999
304	0	0	0	1	-999	0	0	-999
305	0	0	0	1	0	0	12	-999
306	0	0	0	1	-999	7	13	-999
307	0	0	0	1	-999	0	0	-999
308	0	0	0	1	2	0	1	-999
309	1	0	0	1	2	0	2	-999
310	1	0	0	1	-999	1	0	-999
311	0	1	0	0	-999	1	1	-999
312	1	0	0	1	0	0	0	-999
313	0	0	0	1	0	0	1	-999
314	0	0	0	1	4	5	4	-999
315	0	0	0	1	-999	12	14	-999
316	0	0	0	1	-999	9	6	-999
317	0	0	0	1	-999	0	0	-999
318	0	0	0	1	-999	0	1	-999
319	0	0	0	1	0	1	0	-999
320	0	1	0	0	4	7	4	-999
321	1	1	0	0	-999	7	4	-999
322	0	1	0	0	-999	0	0	-999
323	1	1	0	0	-999	0	0	-999
324	0	0	1	0	0	0	0	-999
325	1	0	1	0	-999	4	5	-999
326	1	1	0	0	-999	0	1	-999
327	1	0	1	0	0	0	0	-999
328	1	0	1	0	0	0	0	-999
329	1	0	1	0	1	0	4	-999
330	1	0	1	0	-999	1	2	-999
331	0	1	0	0	-999	1	0	-999
332	1	0	1	0	0	3	2	-999
333	1	0	1	0	1	0	0	-999
334	1	0	1	0	-999	2	1	-999
335	0	0	1	0	-999	2	1	-999
336	0	0	1	0	0	1	0	-999
337	0	1	0	0	-999	4	1	-999
338	0	1	0	0	0	0	0	-999
339	0	1	0	0	0	0	0	-999
340	0	1	0	0	2	0	1	-999
341	1	1	0	0	0	0	3	-999
342	0	1	0	0	0	0	0	-999
343	0	1	0	0	0	-999	0	-999
344	0	1	0	0	0	1	1	-999
345	0	1	0	0	1	0	0	-999
346	1	1	0	0	0	0	0	-999
347	1	1	0	0	-999	0	0	-999
349	1	1	0	0	-999	0	0	-999
350	0	1	0	0	0	1	3	-999
351	1	1	0	0	0	0	0	-999
352	0	0	0	1	0	-999	11	-999
353	0	1	0	0	0	0	5	-999
354	1	1	0	0	1	1	4	-999
355	1	0	1	0	0	-999	0	-999
356	1	0	1	0	0	-999	1	-999
357	1	0	1	0	0	1	0	-999
358	1	0	1	0	0	-999	0	-999
359	1	0	1	0	0	0	0	-999
360	1	0	1	0	-999	0	2	-999
361	1	0	1	0	0	0	0	-999
362	1	0	1	0	0	0	1	-999
363	1	0	1	0	0	0	0	-999
364	1	0	1	0	-999	0	0	-999
365	1	0	1	0	-999	2	1	-999
366	0	1	0	0	-999	3	8	-999
367	1	1	0	0	0	0	0	-999
368	0	1	0	0	-999	1	3	-999
369	0	1	0	0	0	0	1	-999
370	1	1	0	0	-999	1	2	-999
371	0	1	0	0	-999	3	3	-999
372	1	1	0	0	3	2	1	-999
373	1	1	0	0	0	0	0	-999
374	0	1	0	0	0	0	1	-999
375	0	1	0	0	-999	0	3	-999
376	0	1	0	0	0	0	0	-999
377	1	1	0	0	-999	1	0	-999
378	1	1	0	0	9	0	0	-999
379	1	1	0	0	0	0	0	-999
380	1	1	0	0	0	0	1	-999
381	1	1	0	0	0	1	0	-999
382	1	0	1	0	-999	1	3	-999
383	1	0	1	0	0	0	0	-999
384	0	0	1	0	-999	0	1	-999
385	0	0	1	0	3	1	4	-999
386	0	0	1	0	-999	5	5	-999
387	0	0	1	0	1	1	3	-999
388	0	1	0	0	0	-999	3	-999
389	0	1	0	0	0	2	6	-999
390	1	1	0	0	-999	0	0	-999
391	0	1	0	0	-999	0	4	-999
392	0	0	1	0	-999	5	4	-999
393	0	0	1	0	-999	4	4	-999
394	0	0	1	0	0	0	0	-999
395	1	0	1	0	0	0	0	-999
396	0	0	0	1	0	-999	0	-999
397	1	1	0	0	0	3	1	-999
398	0	0	1	0	-999	0	0	-999
399	0	0	1	0	0	0	-999	-999
400	0	0	1	0	0	1	4	-999
401	0	0	1	0	3	2	0	-999
402	1	0	1	0	0	1	0	-999
403	1	1	0	0	-999	0	5	-999
404	1	1	0	0	0	0	0	-999
405	1	1	0	0	0	0	1	-999
406	1	0	1	0	1	0	0	-999
407	0	0	1	0	-999	0	0	-999
408	0	0	1	0	2	1	3	-999
409	0	0	1	0	1	1	2	-999
410	0	0	1	0	0	0	0	-999
411	0	0	1	0	1	0	0	-999
412	0	0	1	0	0	0	0	-999
413	0	0	1	0	-999	1	2	-999
414	0	0	1	0	0	8	8	-999
415	1	0	1	0	0	0	0	-999
416	1	0	1	0	-999	2	2	-999
417	1	0	1	0	0	2	2	-999
418	1	0	0	1	-999	1	2	-999
419	0	0	0	1	0	3	3	-999
420	0	0	0	1	0	0	0	-999
421	0	0	0	1	0	0	0	-999
422	0	0	0	1	1	-999	0	-999
423	0	1	0	0	1	1	1	-999
424	0	1	0	0	-999	0	0	-999
425	0	1	0	0	-999	1	5	-999
426	0	1	0	0	-999	3	3	-999
427	1	0	1	0	0	-999	0	-999
428	0	0	0	1	1	2	5	-999
429	1	0	0	1	0	0	3	-999
430	0	0	0	1	0	11	4	-999
431	0	0	0	1	0	0	7	-999
432	0	0	0	1	3	4	4	-999
433	0	0	0	1	0	0	1	-999
434	0	0	0	1	0	0	1	-999
435	0	0	0	1	5	1	4	-999
436	0	0	1	0	0	0	1	-999
437	1	0	0	1	0	0	11	-999
438	1	0	1	0	0	0	0	-999
439	1	0	1	0	0	0	1	-999
440	1	0	0	1	0	1	0	-999
441	1	0	0	1	0	2	3	-999
442	1	0	1	0	0	0	0	-999
443	0	1	0	0	-999	10	10	-999
444	0	0	0	1	1	0	0	-999
445	1	0	1	0	-999	0	2	-999
446	1	0	0	1	0	0	0	-999
447	0	0	0	1	0	0	2	-999
448	1	0	1	0	0	0	0	-999
449	1	0	1	0	0	0	1	-999
450	1	0	1	0	-999	0	1	-999
451	0	0	0	1	-999	1	0	-999
452	1	0	1	0	0	0	-999	-999
453	0	0	0	1	0	5	-999	-999
454	1	0	0	1	0	0	1	-999
455	1	0	0	1	1	5	3	-999
456	0	0	0	1	-999	4	6	-999
457	0	0	0	1	-999	7	6	-999
458	0	0	0	1	3	2	1	-999
459	0	0	0	1	0	4	1	-999
461	0	0	0	1	1	2	0	-999
462	1	1	0	0	0	0	0	-999
463	0	0	0	1	-999	1	0	-999
464	0	1	0	0	-999	0	9	-999
465	0	0	0	1	0	3	-999	-999
466	1	0	0	1	-999	0	0	-999
467	0	1	0	0	0	2	3	-999
468	0	1	0	0	-999	8	6	-999
469	0	1	0	0	0	1	0	-999
470	0	1	0	0	5	-999	2	-999
471	0	0	0	1	-999	4	3	-999
472	0	0	0	1	1	0	2	-999
473	0	0	0	1	-999	8	4	-999
474	0	0	0	1	2	0	1	-999
475	0	0	0	1	-999	3	5	-999
476	1	1	0	0	0	0	0	-999
477	0	0	0	1	-999	4	3	-999
478	0	0	0	1	1	3	1	-999
479	1	1	0	0	0	0	0	-999
480	0	1	0	0	-999	0	2	-999
482	0	1	0	0	3	6	5	-999
483	0	0	0	1	0	1	4	-999
484	0	0	0	1	-999	1	2	-999
485	0	1	0	0	-999	12	9	-999
486	0	0	0	1	-999	3	6	-999
487	0	0	0	1	4	3	1	-999
488	1	1	0	0	-999	2	3	-999
489	0	1	0	0	2	2	7	-999
490	0	0	1	0	0	0	0	-999
491	1	0	1	0	0	0	0	-999
492	0	0	1	0	0	0	0	-999
493	1	0	1	0	0	0	4	-999
494	1	0	1	0	0	0	0	-999
495	1	0	1	0	0	0	0	-999
496	1	0	1	0	0	0	0	-999
497	0	0	1	0	3	2	1	-999
498	0	0	1	0	0	0	4	-999
499	1	0	1	0	0	0	1	-999
500	0	0	1	0	0	1	1	-999
501	0	0	1	0	0	0	2	-999
502	0	0	1	0	0	0	0	-999
503	0	1	0	0	2	6	5	-999
504	0	1	0	0	-999	3	14	-999
505	1	1	0	0	0	0	0	-999
506	0	1	0	0	1	0	0	-999
507	0	1	0	0	0	0	0	-999
508	0	1	0	0	0	0	-999	-999
509	1	1	0	0	0	0	0	-999
510	0	1	0	0	1	4	2	-999
511	0	1	0	0	-999	0	0	-999
512	0	1	0	0	0	4	2	-999
513	0	1	0	0	-999	1	0	-999
514	0	1	0	0	-999	2	0	-999
515	1	1	0	0	0	0	1	-999
516	1	1	0	0	0	0	0	-999
517	1	0	0	1	0	0	0	-999
518	0	0	0	1	-999	0	0	-999
520	1	0	0	1	-999	1	1	-999
521	0	1	0	0	-999	0	1	-999
522	0	0	0	1	-999	4	1	-999
523	0	1	0	0	0	0	0	-999
524	1	1	0	0	-999	1	1	-999
525	0	1	0	0	0	1	8	-999
526	0	1	0	0	0	0	0	-999
527	1	1	0	0	0	0	0	-999
528	1	1	0	0	-999	4	5	-999
529	1	1	0	0	-999	2	5	-999
530	0	0	0	1	-999	2	1	-999
531	0	0	0	1	0	4	2	-999
532	1	0	0	1	0	1	2	-999
533	0	1	0	0	-999	4	4	-999
534	1	1	0	0	0	0	0	-999
535	1	1	0	0	3	1	1	-999
536	1	0	0	1	0	2	0	-999
537	1	0	0	1	-999	0	0	-999
538	1	0	0	1	-999	0	0	-999
539	1	0	0	1	-999	0	0	-999
540	0	0	0	1	2	13	0	-999
541	0	0	0	1	0	1	0	-999
542	0	0	0	1	0	1	0	-999
543	0	0	0	1	0	1	3	-999
544	1	0	0	1	-999	0	1	-999
545	1	0	0	1	-999	0	0	-999
546	1	0	0	1	2	-999	1	-999
547	0	0	0	1	0	3	2	-999
548	0	0	0	1	-999	1	2	-999
549	0	0	0	1	-999	0	0	-999
550	0	0	1	0	0	-999	1	-999
551	1	0	1	0	0	0	0	-999
552	0	0	1	0	1	-999	1	-999
553	0	1	0	0	-999	5	5	-999
554	1	1	0	0	0	1	1	-999
555	0	0	1	0	-999	6	2	-999
556	0	0	1	0	2	6	8	-999
557	0	0	1	0	5	-999	3	-999
558	0	0	1	0	-999	7	7	-999
559	0	0	0	1	0	0	3	-999
561	0	0	0	1	3	5	10	-999
562	0	0	0	1	1	3	6	-999
563	1	0	1	0	0	-999	0	-999
564	0	0	0	1	-999	4	1	-999
565	1	0	0	1	2	0	0	-999
566	1	0	0	1	-999	0	0	-999
567	0	0	0	1	-999	0	0	-999
568	0	0	0	1	4	9	3	-999
569	0	0	0	1	-999	0	0	-999
570	1	0	0	1	-999	4	4	-999
571	0	0	0	1	-999	1	2	-999
572	0	0	0	1	-999	10	10	-999
573	0	0	0	1	0	1	-999	-999
574	0	0	0	1	3	4	1	-999
575	1	0	0	1	-999	0	0	-999
576	0	0	0	1	-999	0	0	-999
577	0	0	0	1	0	0	-999	-999
578	1	0	0	1	-999	0	0	-999
579	1	0	0	1	0	0	0	-999
580	1	0	0	1	-999	1	0	-999
581	0	0	0	1	1	1	2	-999
582	0	0	0	1	0	6	3	4
583	0	0	0	1	1	3	1	2
584	0	0	0	1	-999	4	6	5
585	1	0	0	1	-999	7	2	1
586	1	0	0	1	3	5	2	4
587	0	0	0	1	2	3	0	0
588	1	0	0	1	1	1	1	0
589	1	0	0	1	0	0	4	2
590	1	0	0	1	0	0	0	0
591	1	0	0	1	0	1	0	0
592	1	1	0	0	-999	-999	1	1
593	1	1	0	0	0	0	0	0
594	1	1	0	0	3	6	4	5
595	1	1	0	0	-999	1	2	1
596	0	1	0	0	0	0	0	0
597	0	1	0	0	0	0	0	0
598	1	1	0	0	1	2	1	2
599	0	1	0	0	1	3	0	2
600	0	1	0	0	0	1	0	3
601	0	1	0	0	0	0	2	0
602	0	1	0	0	-999	-999	0	0
603	0	1	0	0	0	0	0	0
604	0	1	0	0	-999	-999	2	0
605	1	1	0	0	0	0	0	0
606	1	1	0	0	0	0	1	0
607	1	1	0	0	0	0	0	0
608	0	1	0	0	-999	0	0	0
609	0	1	0	0	-999	4	3	2
610	0	1	0	0	-999	0	1	3
611	0	1	0	0	5	6	10	7
612	0	1	0	0	4	4	0	3
613	0	1	0	0	0	0	0	5
614	1	1	0	0	1	0	1	0
615	1	1	0	0	0	0	1	0
616	1	1	0	0	-999	3	4	2
617	1	1	0	0	-999	-999	0	1
618	0	1	0	0	-999	0	0	0
619	1	1	0	0	-999	0	0	0
620	1	1	0	0	-999	0	0	0
621	0	1	0	0	-999	-999	3	1
622	1	1	0	0	-999	10	-999	1
623	0	0	1	0	-999	-999	1	1
624	0	1	0	0	-999	5	8	1
625	0	1	0	0	-999	-999	0	2
626	0	1	0	0	-999	-999	10	6
627	0	1	0	0	0	0	0	0
628	0	1	0	0	0	0	0	0
629	1	1	0	0	0	1	1	0
630	1	1	0	0	1	1	1	1
631	1	1	0	0	-999	5	7	2
632	1	1	0	0	1	0	0	0
633	0	1	0	0	0	0	0	0
634	1	1	0	0	1	1	1	0
635	0	1	0	0	-999	0	0	0
636	0	1	0	0	-999	-999	2	0
637	0	1	0	0	1	-999	-999	10
638	0	1	0	0	-999	-999	3	5
639	0	1	0	0	2	5	4	4
640	1	0	1	0	-999	1	0	0
641	0	0	1	0	0	0	1	0
642	0	0	1	0	0	0	0	0
643	1	0	1	0	0	0	0	0
644	1	0	1	0	0	2	0	0
645	0	0	1	0	-999	0	0	0
646	0	0	1	0	0	0	0	0
647	0	0	1	0	-999	-999	0	2
648	0	0	1	0	0	0	0	0
649	0	0	1	0	-999	-999	2	2
650	0	0	1	0	7	5	9	7
651	0	0	1	0	0	0	0	0
652	0	0	1	0	0	0	0	0
653	1	0	1	0	0	0	0	1
654	1	0	1	0	0	0	0	0
655	1	0	1	0	1	0	0	1
656	1	0	1	0	-999	0	0	0
657	1	0	1	0	0	0	0	0
658	1	0	1	0	0	1	1	0
659	1	0	1	0	0	0	0	0
660	1	0	1	0	0	0	0	0
661	1	0	1	0	0	0	0	0
662	1	0	1	0	1	0	0	0
663	1	0	1	0	0	0	0	0
664	1	0	1	0	0	0	0	0
665	1	0	1	0	0	-999	-999	0
666	1	0	1	0	-999	-999	0	1
667	1	0	1	0	0	0	0	0
668	1	0	1	0	0	0	0	0
669	1	0	1	0	0	0	0	0
670	1	0	1	0	0	0	0	0
671	1	0	1	0	-999	0	-999	0
672	1	0	1	0	-999	0	-999	0
673	1	0	1	0	-999	-999	7	1
674	1	0	1	0	-999	0	0	0
675	1	0	1	0	-999	0	1	0
676	1	0	1	0	0	0	0	0
677	1	0	1	0	0	0	0	0
678	1	0	1	0	0	0	0	0
679	1	0	1	0	0	-999	0	0
680	1	0	1	0	-999	-999	1	1
681	1	0	1	0	0	0	0	0
682	1	0	1	0	-999	-999	0	0
683	1	0	1	0	0	0	0	0
684	1	0	1	0	0	-999	0	0
685	1	0	1	0	0	0	0	0
686	1	0	1	0	0	0	0	0
687	1	0	1	0	0	0	0	0
688	1	0	1	0	1	2	0	0
689	0	0	1	0	-999	-999	2	0
690	0	0	1	0	0	0	0	0
691	0	0	1	0	0	0	0	0
692	0	0	1	0	0	0	0	0
693	0	0	1	0	0	0	0	0
694	0	0	1	0	0	0	0	0
695	0	0	1	0	-999	0	0	0
696	0	0	1	0	0	-999	0	0
697	1	0	1	0	0	0	0	0
698	1	0	1	0	-999	-999	0	0
699	1	0	1	0	0	0	4	2
700	0	0	1	0	-999	5	-999	0
701	0	0	1	0	-999	-999	0	0
702	0	0	1	0	0	0	0	0
703	1	0	1	0	2	1	0	1
704	1	0	1	0	0	0	0	0
705	1	0	1	0	0	0	1	1
706	0	0	1	0	1	1	2	4
707	0	0	1	0	-999	0	0	0
708	0	0	1	0	0	0	0	0
709	1	0	1	0	1	0	1	1
710	1	0	1	0	0	0	0	0
711	0	0	0	1	-999	0	0	1
712	0	0	0	1	-999	0	0	0
713	0	0	0	1	-999	-999	2	0
714	1	0	0	1	-999	0	2	2
716	1	0	0	1	-999	1	0	0
717	1	0	0	1	-999	-999	3	0
718	0	0	0	1	-999	-999	7	0
719	0	0	0	1	-999	-999	3	2
720	1	0	0	1	0	0	0	0
721	1	0	0	1	0	0	0	0
722	0	0	0	1	-999	5	6	3
723	0	0	0	1	-999	2	0	5
725	1	0	1	0	-999	0	0	0
726	1	0	1	0	-999	0	0	0
727	0	0	1	0	-999	-999	3	2
728	0	0	1	0	-999	8	8	5
729	1	0	1	0	0	0	0	0
